subj	block	trial	run_index	voc_chan	gap_len	attn	hit	miss	fals	crej	frsp	slot	attn_lett	mask_lett	targ	foil	press	onset	press_time	reax_time
96	1	5	10	10	short	maint.	False	False	False	True	False	1	G	D	False	False	False	0.5		
96	1	5	10	10	short	maint.	False	True	False	False	False	2	O	V	True	False	False	1.2		
96	1	5	10	10	short	maint.	False	False	False	True	False	3	V	P	False	False	False	1.7		
96	1	6	82	10	short	switch	False	False	False	True	False	0	V	D	False	False	False	0.0		
96	1	6	82	10	short	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	1.39974604735	0.89974604735
96	1	6	82	10	short	switch	False	False	False	True	False	2	D	E	False	False	False	1.2		
96	1	6	82	10	short	switch	False	False	True	False	True	3	G	O	False	True	True	1.7	2.42907348243	0.729073482428
96	1	7	143	20	long	switch	False	False	False	True	False	0	P	D	False	False	False	0.0		
96	1	7	143	20	long	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	1.01930859343	0.51930859343
96	1	7	143	20	long	switch	False	False	False	True	False	2	V	P	False	False	False	1.6		
96	1	7	143	20	long	switch	False	False	True	False	True	3	D	O	False	True	True	2.1	2.65103629065	0.551036290653
96	1	8	43	20	short	maint.	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	1	8	43	20	short	maint.	True	False	False	False	False	1	O	E	True	False	True	0.5	1.4161710494	0.916171049398
96	1	8	43	20	short	maint.	False	False	False	True	False	2	V	O	False	True	False	1.2		
96	1	8	43	20	short	maint.	False	False	False	True	False	3	P	D	False	False	False	1.7		
96	1	9	147	20	long	switch	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	1	9	147	20	long	switch	False	False	False	True	False	1	E	O	False	True	False	0.5		
96	1	9	147	20	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	2.03958384533	0.439583845335
96	1	9	147	20	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
96	1	10	82	20	short	switch	False	False	False	True	False	0	V	D	False	False	False	0.0		
96	1	10	82	20	short	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	0.896551159171	0.396551159171
96	1	10	82	20	short	switch	False	False	False	True	False	2	D	E	False	False	False	1.2		
96	1	10	82	20	short	switch	False	False	True	False	True	3	G	O	False	True	True	1.7	2.19605144589	0.496051445892
96	1	11	33	20	long	maint.	True	False	False	False	False	0	O	V	True	False	True	0.0	0.642721389367	0.642721389367
96	1	11	33	20	long	maint.	False	False	False	True	False	1	D	P	False	False	False	0.5		
96	1	11	33	20	long	maint.	True	False	False	False	False	2	O	D	True	False	True	1.6	1.76220201524	0.162202015237
96	1	11	33	20	long	maint.	False	False	False	True	False	3	V	G	False	False	False	2.1		
96	1	12	76	20	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.461882526419	0.461882526419
96	1	12	76	20	long	maint.	False	False	False	True	False	1	P	G	False	False	False	0.5		
96	1	12	76	20	long	maint.	True	False	False	False	False	2	O	V	True	False	True	1.6	2.07284345048	0.472843450479
96	1	12	76	20	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
96	1	13	48	20	short	maint.	False	False	False	True	False	0	G	O	False	True	False	0.0		
96	1	13	48	20	short	maint.	False	False	False	True	False	1	E	G	False	False	False	0.5		
96	1	13	48	20	short	maint.	True	False	False	False	False	2	O	D	True	False	True	1.2	1.99645285492	0.796452854919
96	1	13	48	20	short	maint.	False	False	False	True	False	3	D	P	False	False	False	1.7		
96	1	14	130	20	short	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
96	1	14	130	20	short	switch	False	False	False	True	False	1	V	G	False	False	False	0.5		
96	1	14	130	20	short	switch	True	False	False	False	False	2	O	V	True	False	True	1.2	1.98522978619	0.785229786188
96	1	14	130	20	short	switch	False	False	False	True	False	3	G	E	False	False	False	1.7		
96	1	15	118	20	long	switch	False	False	True	False	True	0	P	O	False	True	True	0.0	0.835889243876	0.835889243876
96	1	15	118	20	long	switch	False	False	False	True	False	1	G	D	False	False	False	0.5		
96	1	15	118	20	long	switch	False	False	True	False	False	2	E	V	False	False	True	1.6	2.164061604	0.564061603998
96	1	15	118	20	long	switch	False	True	False	False	False	3	O	E	True	False	False	2.1		
96	1	16	90	20	short	switch	False	False	False	True	False	0	G	O	False	True	False	0.0		
96	1	16	90	20	short	switch	False	False	False	True	False	1	E	P	False	False	False	0.5		
96	1	16	90	20	short	switch	True	False	False	False	False	2	O	V	True	False	True	1.2	1.5780863439	0.378086343901
96	1	16	90	20	short	switch	False	False	False	True	False	3	V	D	False	False	False	1.7		
96	1	17	10	20	short	maint.	True	False	False	False	False	0	O	G	True	False	True	0.0	0.521274678463	0.521274678463
96	1	17	10	20	short	maint.	False	False	False	True	False	1	G	D	False	False	False	0.5		
96	1	17	10	20	short	maint.	False	True	False	False	False	2	O	V	True	False	False	1.2		
96	1	17	10	20	short	maint.	False	False	False	True	False	3	V	P	False	False	False	1.7		
96	1	18	111	10	long	switch	False	True	False	False	False	0	O	G	True	False	False	0.0		
96	1	18	111	10	long	switch	False	False	False	True	False	1	G	E	False	False	False	0.5		
96	1	18	111	10	long	switch	True	False	False	False	False	2	O	D	True	False	True	1.6	1.72894241009	0.128942410093
96	1	18	111	10	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
96	1	19	90	10	short	switch	False	False	False	True	False	0	G	O	False	True	False	0.0		
96	1	19	90	10	short	switch	False	False	False	True	False	1	E	P	False	False	False	0.5		
96	1	19	90	10	short	switch	True	False	False	False	False	2	O	V	True	False	True	1.2	1.59885311706	0.398853117064
96	1	19	90	10	short	switch	False	False	False	True	False	3	V	D	False	False	False	1.7		
96	1	20	48	10	short	maint.	False	False	False	True	False	0	G	O	False	True	False	0.0		
96	1	20	48	10	short	maint.	False	False	False	True	False	1	E	G	False	False	False	0.5		
96	1	20	48	10	short	maint.	False	True	False	False	False	2	O	D	True	False	False	1.2		
96	1	20	48	10	short	maint.	False	False	False	True	False	3	D	P	False	False	False	1.7		
96	1	21	143	10	long	switch	False	False	False	True	False	0	P	D	False	False	False	0.0		
96	1	21	143	10	long	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	0.868534447448	0.368534447448
96	1	21	143	10	long	switch	False	False	False	True	False	2	V	P	False	False	False	1.6		
96	1	21	143	10	long	switch	False	False	True	False	True	3	D	O	False	True	True	2.1	2.62760711067	0.527607110674
96	1	22	54	10	short	maint.	False	False	False	True	False	0	D	O	False	True	False	0.0		
96	1	22	54	10	short	maint.	False	False	False	True	False	1	P	E	False	False	False	0.5		
96	1	22	54	10	short	maint.	True	False	False	False	False	2	O	V	True	False	True	1.2	1.97290079463	0.772900794626
96	1	22	54	10	short	maint.	False	False	False	True	False	3	E	G	False	False	False	1.7		
96	1	23	34	10	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.58537724257	1.58537724257
96	1	23	34	10	long	maint.	False	False	False	True	False	1	G	V	False	False	False	0.5		
96	1	23	34	10	long	maint.	False	True	False	False	False	2	O	P	True	False	False	1.6		
96	1	23	34	10	long	maint.	False	False	False	True	False	3	V	G	False	False	False	2.1		
96	1	24	34	20	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.59201277955	1.59201277955
96	1	24	34	20	long	maint.	False	False	False	True	False	1	G	V	False	False	False	0.5		
96	1	24	34	20	long	maint.	False	True	False	False	False	2	O	P	True	False	False	1.6		
96	1	24	34	20	long	maint.	False	False	False	True	False	3	V	G	False	False	False	2.1		
96	1	25	54	20	short	maint.	False	False	False	True	False	0	D	O	False	True	False	0.0		
96	1	25	54	20	short	maint.	False	False	False	True	False	1	P	E	False	False	False	0.5		
96	1	25	54	20	short	maint.	True	False	False	False	False	2	O	V	True	False	True	1.2	1.9962890145	0.7962890145
96	1	25	54	20	short	maint.	False	False	False	True	False	3	E	G	False	False	False	1.7		
96	1	26	76	10	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.78862128287	0.78862128287
96	1	26	76	10	long	maint.	False	False	False	True	False	1	P	G	False	False	False	0.5		
96	1	26	76	10	long	maint.	True	False	False	False	False	2	O	V	True	False	True	1.6	2.08468092078	0.484680920783
96	1	26	76	10	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
96	1	27	147	10	long	switch	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	1	27	147	10	long	switch	False	False	False	True	False	1	E	O	False	True	False	0.5		
96	1	27	147	10	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	2.01783402966	0.417834029655
96	1	27	147	10	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
96	1	28	118	10	long	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
96	1	28	118	10	long	switch	False	False	False	True	False	1	G	D	False	False	False	0.5		
96	1	28	118	10	long	switch	False	False	True	False	False	2	E	V	False	False	True	1.6	2.14624395838	0.546243958385
96	1	28	118	10	long	switch	False	True	False	False	False	3	O	E	True	False	False	2.1		
96	1	29	134	10	short	switch	False	False	False	True	False	0	E	V	False	False	False	0.0		
96	1	29	134	10	short	switch	False	False	True	False	True	1	V	O	False	True	True	0.5	1.03937904481	0.53937904481
96	1	29	134	10	short	switch	False	True	False	False	False	2	O	G	True	False	False	1.2		
96	1	29	134	10	short	switch	False	False	True	False	False	3	G	D	False	False	True	1.7	2.30140083559	0.601400835586
96	1	30	134	20	short	switch	False	False	False	True	False	0	E	V	False	False	False	0.0		
96	1	30	134	20	short	switch	False	False	True	False	True	1	V	O	False	True	True	0.5	0.93153108872	0.43153108872
96	1	30	134	20	short	switch	False	True	False	False	False	2	O	G	True	False	False	1.2		
96	1	30	134	20	short	switch	False	False	False	True	False	3	G	D	False	False	False	1.7		
96	1	31	4	20	short	maint.	False	False	False	True	False	0	E	G	False	False	False	0.0		
96	1	31	4	20	short	maint.	True	False	False	False	False	1	O	D	True	False	True	0.5	1.03880560334	0.538805603342
96	1	31	4	20	short	maint.	False	False	False	True	False	2	P	E	False	False	False	1.2		
96	1	31	4	20	short	maint.	False	False	True	False	True	3	D	O	False	True	True	1.7	2.32474809536	0.624748095355
96	2	0	114	20	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
96	2	0	114	20	long	switch	False	False	False	True	False	1	V	P	False	False	False	0.5		
96	2	0	114	20	long	switch	True	False	False	False	False	2	O	G	True	False	True	1.6	2.07243384943	0.472433849431
96	2	0	114	20	long	switch	False	False	False	True	False	3	G	D	False	False	False	2.1		
96	2	1	129	20	short	switch	True	False	False	False	False	0	O	G	True	False	True	0.0	0.665126566724	0.665126566724
96	2	1	129	20	short	switch	False	False	False	True	False	1	E	P	False	False	False	0.5		
96	2	1	129	20	short	switch	False	True	False	False	False	2	O	E	True	False	False	1.2		
96	2	1	129	20	short	switch	False	False	False	True	False	3	P	V	False	False	False	1.7		
96	2	2	127	20	short	switch	False	False	False	True	False	0	P	V	False	False	False	0.0		
96	2	2	127	20	short	switch	False	False	True	False	True	1	G	O	False	True	True	0.5	0.978266568362	0.478266568362
96	2	2	127	20	short	switch	True	False	False	False	False	2	O	P	True	False	True	1.2	2.05944949619	0.859449496191
96	2	2	127	20	short	switch	False	False	False	True	False	3	D	G	False	False	False	1.7		
96	2	3	71	20	long	maint.	False	False	False	True	False	0	D	V	False	False	False	0.0		
96	2	3	71	20	long	maint.	False	False	True	False	True	1	V	O	False	True	True	0.5	1.12756615057	0.627566150569
96	2	3	71	20	long	maint.	True	False	False	False	False	2	O	G	True	False	True	1.6	2.08550012288	0.48550012288
96	2	3	71	20	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
96	2	4	42	20	short	maint.	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	2	4	42	20	short	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.998296059638	0.498296059638
96	2	4	42	20	short	maint.	False	False	False	True	False	2	P	O	False	True	False	1.2		
96	2	4	42	20	short	maint.	False	False	False	True	False	3	D	G	False	False	False	1.7		
96	2	5	77	20	long	maint.	False	True	False	False	False	0	O	E	True	False	False	0.0		
96	2	5	77	20	long	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
96	2	5	77	20	long	maint.	False	False	True	False	False	2	P	G	False	False	True	1.6	2.07874170558	0.478741705579
96	2	5	77	20	long	maint.	True	False	False	False	False	3	O	D	True	False	True	2.1	2.79640370279	0.696403702793
96	2	6	99	20	short	switch	False	False	False	True	False	0	G	O	False	True	False	0.0		
96	2	6	99	20	short	switch	False	False	False	True	False	1	P	D	False	False	False	0.5		
96	2	6	99	20	short	switch	False	False	False	True	False	2	D	E	False	False	False	1.2		
96	2	6	99	20	short	switch	False	False	True	False	True	3	E	O	False	True	True	1.7	2.08427131973	0.384271319735
96	2	7	105	20	long	switch	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	2	7	105	20	long	switch	True	False	False	False	False	1	O	D	True	False	True	0.5	1.05703285	0.557032850004
96	2	7	105	20	long	switch	False	False	False	True	False	2	V	G	False	False	False	1.6		
96	2	7	105	20	long	switch	True	False	False	False	False	3	O	E	True	False	True	2.1	2.2551159171	0.155115917097
96	2	8	95	20	short	switch	False	True	False	False	False	0	O	V	True	False	False	0.0		
96	2	8	95	20	short	switch	False	False	False	True	False	1	G	E	False	False	False	0.5		
96	2	8	95	20	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	1.82503481609	0.625034816089
96	2	8	95	20	short	switch	False	False	False	True	False	3	V	P	False	False	False	1.7		
96	2	9	29	20	long	maint.	True	False	False	False	False	0	O	V	True	False	True	0.0	0.560309658393	0.560309658393
96	2	9	29	20	long	maint.	False	False	False	True	False	1	V	P	False	False	False	0.5		
96	2	9	29	20	long	maint.	True	False	False	False	False	2	O	G	True	False	True	1.6	1.73959203736	0.139592037356
96	2	9	29	20	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
96	2	10	42	10	short	maint.	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	2	10	42	10	short	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.941975915458	0.441975915458
96	2	10	42	10	short	maint.	False	False	True	False	True	2	P	O	False	True	True	1.2	2.03544687474	0.835446874744
96	2	10	42	10	short	maint.	False	False	False	True	False	3	D	G	False	False	False	1.7		
96	2	11	122	10	short	switch	False	False	False	True	False	0	E	P	False	False	False	0.0		
96	2	11	122	10	short	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	0.959834521176	0.459834521176
96	2	11	122	10	short	switch	False	False	False	True	False	2	P	D	False	False	False	1.2		
96	2	11	122	10	short	switch	True	False	False	False	False	3	O	E	True	False	True	1.7	2.50362087327	0.803620873269
96	2	12	73	20	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.743032686164	0.743032686164
96	2	12	73	20	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
96	2	12	73	20	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.28640943721	0.686409437208
96	2	12	73	20	long	maint.	False	False	False	True	False	3	G	D	False	False	False	2.1		
96	2	13	148	20	long	switch	False	False	False	True	False	0	D	V	False	False	False	0.0		
96	2	13	148	20	long	switch	False	False	True	False	True	1	E	O	False	True	True	0.5	0.881600720898	0.381600720898
96	2	13	148	20	long	switch	False	True	False	False	False	2	O	E	True	False	False	1.6		
96	2	13	148	20	long	switch	False	False	False	True	False	3	V	P	False	False	False	2.1		
96	2	14	23	20	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
96	2	14	23	20	long	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.947669370034	0.447669370034
96	2	14	23	20	long	maint.	False	False	True	False	False	2	E	V	False	False	True	1.6	2.18822806586	0.588228065864
96	2	14	23	20	long	maint.	False	False	False	True	False	3	V	O	False	True	False	2.1		
96	2	15	73	10	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.818112558368	0.818112558368
96	2	15	73	10	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
96	2	15	73	10	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.0772261817	0.477226181699
96	2	15	73	10	long	maint.	False	False	False	True	False	3	G	D	False	False	False	2.1		
96	2	16	71	10	long	maint.	False	False	False	True	False	0	D	V	False	False	False	0.0		
96	2	16	71	10	long	maint.	False	False	True	False	True	1	V	O	False	True	True	0.5	0.972777914311	0.472777914311
96	2	16	71	10	long	maint.	True	False	False	False	False	2	O	G	True	False	True	1.6	2.11167362988	0.511673629884
96	2	16	71	10	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
96	2	17	0	20	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.510870811829	0.510870811829
96	2	17	0	20	short	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
96	2	17	0	20	short	maint.	False	False	False	True	False	2	G	D	False	False	False	1.2		
96	2	17	0	20	short	maint.	True	False	False	False	False	3	O	P	True	False	True	1.7	2.18241173097	0.482411730974
96	2	18	23	10	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
96	2	18	23	10	long	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.957049234046	0.457049234046
96	2	18	23	10	long	maint.	False	False	False	True	False	2	E	V	False	False	False	1.6		
96	2	18	23	10	long	maint.	False	False	True	False	True	3	V	O	False	True	True	2.1	2.27944621938	0.179446219382
96	2	19	114	10	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
96	2	19	114	10	long	switch	False	False	False	True	False	1	V	P	False	False	False	0.5		
96	2	19	114	10	long	switch	False	True	False	False	False	2	O	G	True	False	False	1.6		
96	2	19	114	10	long	switch	False	False	False	True	False	3	G	D	False	False	False	2.1		
96	2	20	99	10	short	switch	False	False	False	True	False	0	G	O	False	True	False	0.0		
96	2	20	99	10	short	switch	False	False	False	True	False	1	P	D	False	False	False	0.5		
96	2	20	99	10	short	switch	False	False	False	True	False	2	D	E	False	False	False	1.2		
96	2	20	99	10	short	switch	False	False	True	False	True	3	E	O	False	True	True	1.7	2.08726140739	0.387261407389
96	2	21	0	10	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.824666175145	0.824666175145
96	2	21	0	10	short	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
96	2	21	0	10	short	maint.	False	False	False	True	False	2	G	D	False	False	False	1.2		
96	2	21	0	10	short	maint.	False	True	False	False	False	3	O	P	True	False	False	1.7		
96	2	22	127	10	short	switch	False	False	False	True	False	0	P	V	False	False	False	0.0		
96	2	22	127	10	short	switch	False	False	True	False	True	1	G	O	False	True	True	0.5	0.908962070943	0.408962070943
96	2	22	127	10	short	switch	False	True	False	False	False	2	O	P	True	False	False	1.2		
96	2	22	127	10	short	switch	False	False	True	False	False	3	D	G	False	False	True	1.7	2.31622839354	0.616228393545
96	2	23	122	20	short	switch	False	False	False	True	False	0	E	P	False	False	False	0.0		
96	2	23	122	20	short	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	0.914901286147	0.414901286147
96	2	23	122	20	short	switch	False	False	False	True	False	2	P	D	False	False	False	1.2		
96	2	23	122	20	short	switch	True	False	False	False	False	3	O	E	True	False	True	1.7	2.5190218727	0.819021872696
96	2	24	32	20	long	maint.	False	False	True	False	True	0	P	O	False	True	True	0.0	0.602744327025	0.602744327025
96	2	24	32	20	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
96	2	24	32	20	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	1.94111575326	0.341115753256
96	2	24	32	20	long	maint.	False	False	False	True	False	3	V	P	False	False	False	2.1		
96	2	25	29	10	long	maint.	False	True	False	False	False	0	O	V	True	False	True	0.0	1.64104202507	1.64104202507
96	2	25	29	10	long	maint.	False	False	False	True	False	1	V	P	False	False	False	0.5		
96	2	25	29	10	long	maint.	False	True	False	False	False	2	O	G	True	False	False	1.6		
96	2	25	29	10	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
96	2	26	95	10	short	switch	False	True	False	False	False	0	O	V	True	False	False	0.0		
96	2	26	95	10	short	switch	False	False	False	True	False	1	G	E	False	False	False	0.5		
96	2	26	95	10	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	1.64681739985	0.446817399853
96	2	26	95	10	short	switch	False	False	False	True	False	3	V	P	False	False	False	1.7		
96	2	27	77	10	long	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.667666093225	0.667666093225
96	2	27	77	10	long	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
96	2	27	77	10	long	maint.	False	False	False	True	False	2	P	G	False	False	False	1.6		
96	2	27	77	10	long	maint.	True	False	False	False	False	3	O	D	True	False	True	2.1	2.49161956255	0.391619562546
96	2	28	129	10	short	switch	False	True	False	False	False	0	O	G	True	False	False	0.0		
96	2	28	129	10	short	switch	False	False	False	True	False	1	E	P	False	False	False	0.5		
96	2	28	129	10	short	switch	False	True	False	False	False	2	O	E	True	False	False	1.2		
96	2	28	129	10	short	switch	False	False	True	False	False	3	P	V	False	False	True	1.7	2.33023674941	0.630236749406
96	2	29	148	10	long	switch	False	False	False	True	False	0	D	V	False	False	False	0.0		
96	2	29	148	10	long	switch	False	False	True	False	True	1	E	O	False	True	True	0.5	0.852600966658	0.352600966658
96	2	29	148	10	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	2.40974031294	0.809740312935
96	2	29	148	10	long	switch	False	False	False	True	False	3	V	P	False	False	False	2.1		
96	2	30	32	10	long	maint.	False	False	True	False	True	0	P	O	False	True	True	0.0	0.590128614729	0.590128614729
96	2	30	32	10	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
96	2	30	32	10	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.19785369051	0.597853690505
96	2	30	32	10	long	maint.	False	False	False	True	False	3	V	P	False	False	False	2.1		
96	2	31	105	10	long	switch	False	False	False	True	False	0	G	V	False	False	False	0.0		
96	2	31	105	10	long	switch	True	False	False	False	False	1	O	D	True	False	True	0.5	0.949922175801	0.449922175801
96	2	31	105	10	long	switch	False	False	True	False	False	2	V	G	False	False	True	1.6	2.18986647006	0.589866470058
96	2	31	105	10	long	switch	False	True	False	False	False	3	O	E	True	False	False	2.1		
96	3	0	112	20	long	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
96	3	0	112	20	long	switch	False	False	True	False	False	1	E	G	False	False	True	0.5	1.04114032932	0.541140329319
96	3	0	112	20	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	1.81606455313	0.216064553125
96	3	0	112	20	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
96	3	1	27	20	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.946112886049	0.946112886049
96	3	1	27	20	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
96	3	1	27	20	long	maint.	True	False	False	False	False	2	O	D	True	False	True	1.6	2.07210616859	0.472106168592
96	3	1	27	20	long	maint.	False	False	False	True	False	3	P	V	False	False	False	2.1		
96	3	2	145	20	long	switch	False	False	False	True	False	0	P	G	False	False	False	0.0		
96	3	2	145	20	long	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	0.747333497174	0.247333497174
96	3	2	145	20	long	switch	False	False	True	False	True	2	G	O	False	True	True	1.6	2.41391824363	0.813918243631
96	3	2	145	20	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
96	3	3	63	20	long	maint.	False	False	False	True	False	0	D	V	False	False	False	0.0		
96	3	3	63	20	long	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.844245105267	0.344245105267
96	3	3	63	20	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.40236749406	0.802367494061
96	3	3	63	20	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
96	3	4	11	20	short	maint.	False	False	True	False	True	0	V	O	False	True	True	0.0	0.521151798149	0.521151798149
96	3	4	11	20	short	maint.	False	False	False	True	False	1	E	G	False	False	False	0.5		
96	3	4	11	20	short	maint.	True	False	False	False	False	2	O	P	True	False	True	1.2	1.9751945605	0.775194560498
96	3	4	11	20	short	maint.	False	False	False	True	False	3	P	V	False	False	False	1.7		
96	3	5	24	10	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
96	3	5	24	10	long	maint.	True	False	False	False	False	1	O	D	True	False	True	0.5	0.975849922176	0.475849922176
96	3	5	24	10	long	maint.	False	False	True	False	False	2	V	P	False	False	True	1.6	2.11630212173	0.516302121733
96	3	5	24	10	long	maint.	False	True	False	False	False	3	O	G	True	False	False	2.1		
96	3	6	27	10	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.480847054968	0.480847054968
96	3	6	27	10	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
96	3	6	27	10	long	maint.	True	False	False	False	False	2	O	D	True	False	True	1.6	1.79181617105	0.191816171049
96	3	6	27	10	long	maint.	False	False	False	True	False	3	P	V	False	False	False	2.1		
96	3	7	85	20	short	switch	False	False	False	True	False	0	V	D	False	False	False	0.0		
96	3	7	85	20	short	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	0.898558204309	0.398558204309
96	3	7	85	20	short	switch	False	False	False	True	False	2	G	E	False	False	False	1.2		
96	3	7	85	20	short	switch	False	False	True	False	True	3	E	O	False	True	True	1.7	2.12977799623	0.429777996232
96	3	8	11	10	short	maint.	False	False	False	True	False	0	V	O	False	True	False	0.0		
96	3	8	11	10	short	maint.	False	False	False	True	False	1	E	G	False	False	False	0.5		
96	3	8	11	10	short	maint.	True	False	False	False	False	2	O	P	True	False	True	1.2	1.58754812812	0.387548128123
96	3	8	11	10	short	maint.	False	False	False	True	False	3	P	V	False	False	False	1.7		
96	3	9	97	10	short	switch	False	False	True	False	True	0	D	O	False	True	True	0.0	0.813279265995	0.813279265995
96	3	9	97	10	short	switch	False	False	False	True	False	1	G	V	False	False	False	0.5		
96	3	9	97	10	short	switch	False	False	False	True	False	2	V	G	False	False	False	1.2		
96	3	9	97	10	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	2.10098304252	0.400983042517
96	3	10	97	20	short	switch	False	False	True	False	True	0	D	O	False	True	True	0.0	0.927353158024	0.927353158024
96	3	10	97	20	short	switch	False	False	False	True	False	1	G	V	False	False	False	0.5		
96	3	10	97	20	short	switch	False	False	False	True	False	2	V	G	False	False	False	1.2		
96	3	10	97	20	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	2.11986565086	0.419865650856
96	3	11	141	20	long	switch	True	False	False	False	False	0	O	G	True	False	True	0.0	0.993462767265	0.993462767265
96	3	11	141	20	long	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
96	3	11	141	20	long	switch	False	False	False	True	False	2	G	P	False	False	False	1.6		
96	3	11	141	20	long	switch	True	False	False	False	False	3	O	E	True	False	True	2.1	2.44295895797	0.342958957975
96	3	12	69	10	long	maint.	False	False	True	False	True	0	G	O	False	True	True	0.0	0.817784877529	0.817784877529
96	3	12	69	10	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
96	3	12	69	10	long	maint.	True	False	False	False	False	2	O	V	True	False	True	1.6	2.3967969198	0.7967969198
96	3	12	69	10	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
96	3	13	112	10	long	switch	False	False	True	False	True	0	P	O	False	True	True	0.0	0.956352912263	0.956352912263
96	3	13	112	10	long	switch	False	False	False	True	False	1	E	G	False	False	False	0.5		
96	3	13	112	10	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	2.15210125338	0.552101253379
96	3	13	112	10	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
96	3	14	40	20	short	maint.	False	True	False	False	False	0	O	D	True	False	False	0.0		
96	3	14	40	20	short	maint.	False	False	False	True	False	1	D	P	False	False	False	0.5		
