subj	block	trial	run_index	voc_chan	gap_len	attn	hits	misses	false_alarms	corr_rej	press_times	targ_letters	mask_letters
7	0	12	46	10	short	maint	1	1	0	3	[2.0592856557712786]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
7	0	13	151	10	long	switch	1	0	0	3	[2.1530433357909398]	['E' 'D' 'O' 'P']	['V' 'O' 'D' 'G']
7	0	14	93	10	short	switch	1	1	0	3	[0.7556483984599001]	['O' 'P' 'O' 'G']	['E' 'D' 'G' 'V']
7	0	15	39	10	long	maint	0	0	1	3	[1.751880068812976]	['V' 'D' 'G' 'E']	['O' 'G' 'O' 'D']
7	0	16	68	20	long	maint	1	0	1	2	[1.4155566478250186, 1.9771606455312525]	['E' 'V' 'O' 'G']	['V' 'O' 'D' 'P']
7	0	17	31	20	long	maint	1	1	0	3	[1.826058818710576]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
7	0	18	81	20	short	switch	1	1	1	2	[1.1190464487589091, 2.471426230851151]	['O' 'D' 'E' 'O']	['G' 'V' 'P' 'D']
7	0	19	102	20	long	switch	1	1	0	3	[1.0770623412795937]	['D' 'O' 'V' 'O']	['V' 'E' 'G' 'D']
7	0	20	140	20	long	switch	0	1	1	3	[2.155378061767838]	['O' 'V' 'D' 'G']	['G' 'D' 'O' 'E']
7	0	21	124	20	short	switch	2	0	0	2	[1.1042188908003605, 2.2131727697222905]	['V' 'O' 'O' 'E']	['E' 'P' 'D' 'G']
7	0	22	22	20	long	maint	1	0	0	3	[0.9889161956254608]	['E' 'O' 'V' 'G']	['D' 'P' 'G' 'O']
7	0	23	93	20	short	switch	0	2	0	4	[]	['O' 'P' 'O' 'G']	['E' 'D' 'G' 'V']
7	0	24	80	20	short	switch	1	1	0	3	[0.8121323830589007]	['O' 'E' 'O' 'P']	['D' 'P' 'G' 'V']
7	0	25	140	10	long	switch	0	1	0	4	[]	['O' 'V' 'D' 'G']	['G' 'D' 'O' 'E']
7	0	26	124	10	short	switch	1	1	0	3	[1.0961087900385027]	['V' 'O' 'O' 'E']	['E' 'P' 'D' 'G']
7	0	27	49	10	short	maint	0	1	0	4	[]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
7	0	28	46	20	short	maint	1	1	0	3	[1.126214467109036]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
7	0	29	31	10	long	maint	1	1	0	3	[1.6785205210125338]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
7	0	30	159	20	long	switch	0	0	1	3	[2.59635455066765]	['P' 'D' 'E' 'V']	['O' 'V' 'D' 'O']
7	0	31	49	20	short	maint	0	1	2	2	[1.2730154829196363, 1.4969034160727452]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
7	1	0	130	10	short	switch	1	0	0	3	[2.154108298517244]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
7	1	1	43	10	short	maint	1	0	0	3	[1.1190464487589091]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
7	1	2	4	10	short	maint	1	0	0	3	[1.12248709756697]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
7	1	3	111	20	long	switch	1	1	0	3	[1.7465962152863113]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
7	1	4	33	10	long	maint	1	1	0	3	[1.6773736380765136]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
7	1	5	10	10	short	maint	0	2	0	4	[]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
7	1	6	82	10	short	switch	1	0	0	3	[1.2798558204309005]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
7	1	7	143	20	long	switch	0	1	1	3	[2.6765544359793565]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
7	1	8	43	20	short	maint	1	0	0	3	[1.1294912754976654]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
7	1	9	147	20	long	switch	0	1	2	2	[1.1648398459900058, 2.718497583353814]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
7	1	10	82	20	short	switch	1	0	0	3	[1.4076103874825923]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
7	1	11	33	20	long	maint	2	0	0	2	[0.8156139919718197, 1.7851806340624234]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
7	1	12	76	20	long	maint	2	0	0	2	[0.6253543049070207, 2.1063488162529698]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
7	1	13	48	20	short	maint	1	0	0	3	[2.1494388465634473]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
7	1	14	130	20	short	switch	0	1	0	4	[]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
7	1	15	118	20	long	switch	1	0	0	3	[2.1070451380355535]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
7	1	16	90	20	short	switch	1	0	0	3	[1.6411239452772999]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
7	1	17	10	20	short	maint	1	1	0	3	[0.724805439501925]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
7	1	18	111	10	long	switch	1	1	0	3	[1.7417219628082248]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
7	1	19	90	10	short	switch	1	0	0	3	[1.7197673466044074]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
7	1	20	48	10	short	maint	1	0	0	3	[2.0771033013844518]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
7	1	21	143	10	long	switch	1	0	0	3	[1.0953715081510609]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
7	1	22	54	10	short	maint	1	0	0	3	[2.4883427541574505]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
7	1	23	34	10	long	maint	0	1	0	4	[]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
7	1	24	34	20	long	maint	1	0	1	2	[0.7428278856393873, 2.0647333497173754]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
7	1	25	54	20	short	maint	0	1	0	4	[]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
7	1	26	76	10	long	maint	1	1	0	3	[2.0023511100188416]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
7	1	27	147	10	long	switch	1	0	0	3	[2.1027443270254773]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
7	1	28	118	10	long	switch	1	0	0	3	[2.124125501761285]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
7	1	29	134	10	short	switch	0	1	1	3	[1.0547800442369133]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
7	1	30	134	20	short	switch	0	1	1	3	[1.3163922339641192]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
7	1	31	4	20	short	maint	1	0	0	3	[1.1053657737363807]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
7	2	0	114	20	long	switch	1	0	0	3	[1.6459162775456706]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
7	2	1	129	20	short	switch	2	0	0	2	[0.8935610715163431, 2.083247317113132]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
7	2	2	127	20	short	switch	1	0	0	3	[2.0507249938559844]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
7	2	3	71	20	long	maint	1	0	0	3	[2.0859097239288933]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
7	2	4	42	20	short	maint	1	0	0	3	[1.0158679446219385]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
7	2	5	77	20	long	maint	1	1	0	3	[2.4921520439092326]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
7	2	6	99	20	short	switch	0	0	1	3	[2.167911853854346]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
7	2	7	105	20	long	switch	1	1	1	2	[1.539911526173507, 2.4176456131727697]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
7	2	8	95	20	short	switch	1	1	0	3	[1.9348078971082168]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
7	2	9	29	20	long	maint	1	1	0	3	[1.9504546571639225]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
7	2	10	42	10	short	maint	0	1	1	3	[1.5676415171622842]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
7	2	11	122	10	short	switch	0	2	0	4	[]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
7	2	12	73	20	long	maint	2	0	0	2	[0.9847382649299585, 2.0385188826083396]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
7	2	13	148	20	long	switch	1	0	0	3	[2.01717866797739]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
7	2	14	23	20	long	maint	0	1	1	3	[2.5332350290816747]	['G' 'O' 'E' 'V']	['E' 'P' 'V' 'O']
7	2	15	73	10	long	maint	1	1	0	3	[2.0400753665929385]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
7	2	16	71	10	long	maint	1	0	1	2	[1.4285410010649628, 2.333841238633571]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
7	2	17	0	20	short	maint	1	1	0	3	[2.16725649217662]	['O' 'D' 'G' 'O']	['E' 'V' 'D' 'P']
7	2	18	23	10	long	maint	1	0	0	3	[1.067723437372]	['G' 'O' 'E' 'V']	['E' 'P' 'V' 'O']
7	2	19	114	10	long	switch	1	0	0	3	[1.9106414352420744]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
7	2	20	99	10	short	switch	0	0	1	3	[2.1869992627181127]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
7	2	21	0	10	short	maint	1	1	0	3	[2.197771770295732]	['O' 'D' 'G' 'O']	['E' 'V' 'D' 'P']
7	2	22	127	10	short	switch	0	1	0	4	[]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
7	2	23	122	20	short	switch	2	0	0	2	[1.1942901613828134, 2.5825100352256904]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
7	2	24	32	20	long	maint	0	1	0	4	[]	['P' 'E' 'O' 'V']	['O' 'V' 'E' 'P']
7	2	25	29	10	long	maint	0	2	0	4	[]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
7	2	26	95	10	short	switch	2	0	0	2	[0.8472761530269519, 1.9315310887195873]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
7	2	27	77	10	long	maint	0	2	0	4	[]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
7	2	28	129	10	short	switch	1	1	1	2	[1.0308183828950601, 2.1026624068157616]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
7	2	29	148	10	long	switch	0	1	1	3	[1.5694437617760304]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
7	2	30	32	10	long	maint	1	0	0	3	[1.6244941427050055]	['P' 'E' 'O' 'V']	['O' 'V' 'E' 'P']
7	2	31	105	10	long	switch	2	0	0	2	[0.9568034734168922, 2.164471205046285]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
7	3	0	112	20	long	switch	1	0	0	3	[1.617776685508315]	['P' 'E' 'O' 'D']	['O' 'G' 'E' 'P']
7	3	1	27	20	long	maint	2	0	0	2	[0.3741869419185715, 1.6563611042844268]	['O' 'D' 'O' 'P']	['P' 'G' 'D' 'V']
7	3	2	145	20	long	switch	1	0	0	3	[1.029343819120177]	['P' 'O' 'G' 'D']	['G' 'V' 'O' 'P']
7	3	3	63	20	long	maint	1	1	0	3	[1.603153928074056]	['D' 'O' 'O' 'P']	['V' 'P' 'E' 'D']
7	3	4	11	20	short	maint	0	1	0	4	[]	['V' 'E' 'O' 'P']	['O' 'G' 'P' 'V']
7	3	5	24	10	long	maint	1	1	0	3	[1.07886458589334]	['G' 'O' 'V' 'O']	['E' 'D' 'P' 'G']
7	3	6	27	10	long	maint	1	1	0	3	[1.950577537478496]	['O' 'D' 'O' 'P']	['P' 'G' 'D' 'V']
7	3	7	85	20	short	switch	0	1	2	2	[1.7959531416400427, 2.5310641435242074]	['V' 'O' 'G' 'E']	['D' 'G' 'E' 'O']
7	3	8	11	10	short	maint	0	1	0	4	[]	['V' 'E' 'O' 'P']	['O' 'G' 'P' 'V']
7	3	9	97	10	short	switch	1	0	0	3	[2.1086425821250105]	['D' 'G' 'V' 'O']	['O' 'V' 'G' 'D']
7	3	10	97	20	short	switch	0	1	1	3	[0.9707708691734251]	['D' 'G' 'V' 'O']	['O' 'V' 'G' 'D']
7	3	11	141	20	long	switch	2	0	0	2	[0.7752273285819613, 2.608110100761858]	['O' 'P' 'G' 'O']	['G' 'V' 'P' 'E']
7	3	12	69	10	long	maint	0	1	1	3	[0.7597853690505447]	['G' 'D' 'O' 'P']	['O' 'G' 'V' 'D']
7	3	13	112	10	long	switch	1	0	0	3	[1.6274432702547719]	['P' 'E' 'O' 'D']	['O' 'G' 'E' 'P']
7	3	14	40	20	short	maint	0	2	0	4	[]	['O' 'D' 'O' 'P']	['D' 'P' 'V' 'G']
7	3	15	69	20	long	maint	0	1	0	4	[]	['G' 'D' 'O' 'P']	['O' 'G' 'V' 'D']
7	3	16	101	20	long	switch	0	1	1	3	[1.6898664700581634]	['O' 'V' 'D' 'P']	['G' 'P' 'O' 'D']
7	3	17	37	20	long	maint	1	1	0	3	[2.0104612107807]	['O' 'E' 'V' 'O']	['V' 'P' 'E' 'D']
7	3	18	24	20	long	maint	2	0	0	2	[0.9858851478659787, 2.0890636520029493]	['G' 'O' 'V' 'O']	['E' 'D' 'P' 'G']
7	3	19	56	20	short	maint	1	1	1	2	[1.0216023593020398, 2.063627426886213]	['O' 'P' 'O' 'E']	['D' 'V' 'G' 'P']
7	3	20	128	20	short	switch	1	0	0	3	[2.0410584091095276]	['D' 'G' 'O' 'P']	['G' 'O' 'E' 'D']
7	3	21	149	20	long	switch	1	1	0	3	[2.3333497173752766]	['O' 'G' 'O' 'E']	['P' 'E' 'D' 'G']
7	3	22	101	10	long	switch	0	1	1	3	[1.7957893012206112]	['O' 'V' 'D' 'P']	['G' 'P' 'O' 'D']
7	3	23	56	10	short	maint	1	1	1	2	[1.029384779225035, 2.097788154337675]	['O' 'P' 'O' 'E']	['D' 'V' 'G' 'P']
7	3	24	40	10	short	maint	1	1	0	3	[1.9994429425739333]	['O' 'D' 'O' 'P']	['D' 'P' 'V' 'G']
7	3	25	85	10	short	switch	1	0	0	3	[1.4896534775129027]	['V' 'O' 'G' 'E']	['D' 'G' 'E' 'O']
7	3	26	37	10	long	maint	1	1	0	3	[2.2002293765872043]	['O' 'E' 'V' 'O']	['V' 'P' 'E' 'D']
7	3	27	128	10	short	switch	1	0	0	3	[2.378078151880069]	['D' 'G' 'O' 'P']	['G' 'O' 'E' 'D']
7	3	28	149	10	long	switch	1	1	0	3	[2.050561153436553]	['O' 'G' 'O' 'E']	['P' 'E' 'D' 'G']
7	3	29	63	10	long	maint	0	2	1	3	[1.5394609650200706]	['D' 'O' 'O' 'P']	['V' 'P' 'E' 'D']
7	3	30	145	10	long	switch	1	0	0	3	[1.0102154501515526]	['P' 'O' 'G' 'D']	['G' 'V' 'O' 'P']
7	3	31	141	10	long	switch	2	0	0	2	[0.67168018350127, 2.670983861718686]	['O' 'P' 'G' 'O']	['G' 'V' 'P' 'E']
7	4	0	28	20	long	maint	0	1	1	3	[1.1214221348406652]	['E' 'G' 'O' 'D']	['O' 'E' 'G' 'P']
7	4	1	6	20	short	maint	1	0	0	3	[0.9989923814204964]	['G' 'O' 'V' 'E']	['V' 'G' 'P' 'O']
7	4	2	110	10	long	switch	1	0	0	3	[1.7889080036044893]	['V' 'D' 'O' 'E']	['O' 'V' 'E' 'D']
7	4	3	94	10	short	switch	0	1	0	4	[]	['P' 'E' 'O' 'V']	['O' 'D' 'E' 'P']
7	4	4	106	10	long	switch	0	1	0	4	[]	['D' 'O' 'E' 'P']	['E' 'P' 'D' 'O']
7	4	5	28	10	long	maint	0	1	0	4	[]	['E' 'G' 'O' 'D']	['O' 'E' 'G' 'P']
7	4	6	158	20	long	switch	1	1	0	3	[2.603809289751782]	['O' 'G' 'E' 'O']	['G' 'V' 'D' 'P']
7	4	7	110	20	long	switch	1	0	0	3	[1.7079298763004833]	['V' 'D' 'O' 'E']	['O' 'V' 'E' 'D']
7	4	8	119	20	long	switch	0	0	0	4	[]	['D' 'G' 'V' 'P']	['O' 'P' 'O' 'E']
7	4	9	119	10	long	switch	0	0	0	4	[]	['D' 'G' 'V' 'P']	['O' 'P' 'O' 'E']
7	4	10	137	20	short	switch	1	0	0	3	[2.6074137789792746]	['D' 'P' 'E' 'O']	['O' 'D' 'P' 'E']
7	4	11	94	20	short	switch	1	0	0	3	[2.1393626607684118]	['P' 'E' 'O' 'V']	['O' 'D' 'E' 'P']
7	4	12	62	20	long	maint	0	2	0	4	[]	['G' 'O' 'O' 'D']	['D' 'E' 'G' 'P']
7	4	13	137	10	short	switch	1	0	0	3	[2.5780863439010404]	['D' 'P' 'E' 'O']	['O' 'D' 'P' 'E']
7	4	14	156	10	long	switch	1	0	0	3	[2.19224215613992]	['P' 'E' 'O' 'D']	['O' 'D' 'P' 'G']
7	4	15	144	10	long	switch	1	1	0	3	[2.658450069632178]	['D' 'O' 'P' 'O']	['G' 'E' 'V' 'D']
7	4	16	6	10	short	maint	1	0	0	3	[1.177947079544524]	['G' 'O' 'V' 'E']	['V' 'G' 'P' 'O']
7	4	17	15	10	short	maint	1	0	0	3	[1.6238387810272794]	['E' 'G' 'O' 'D']	['O' 'V' 'D' 'E']
7	4	18	158	10	long	switch	1	1	0	3	[2.4502088965347752]	['O' 'G' 'E' 'O']	['G' 'V' 'D' 'P']
7	4	19	79	10	long	maint	0	0	1	3	[2.7000655361677723]	['E' 'D' 'P' 'G']	['D' 'O' 'O' 'E']
7	4	20	62	10	long	maint	0	2	0	4	[]	['G' 'O' 'O' 'D']	['D' 'E' 'G' 'P']
7	4	21	156	20	long	switch	1	0	1	2	[0.7583108052756615, 2.1242074219710005]	['P' 'E' 'O' 'D']	['O' 'D' 'P' 'G']
7	4	22	79	20	long	maint	0	0	0	4	[]	['E' 'D' 'P' 'G']	['D' 'O' 'O' 'E']
7	4	23	106	20	long	switch	1	0	0	3	[0.9565577127877449]	['D' 'O' 'E' 'P']	['E' 'P' 'D' 'O']
7	4	24	15	20	short	maint	1	0	0	3	[1.7841156713361186]	['E' 'G' 'O' 'D']	['O' 'V' 'D' 'E']
7	4	25	8	20	short	maint	1	1	0	3	[0.8193004014090275]	['O' 'P' 'O' 'E']	['D' 'E' 'V' 'P']
7	4	26	144	20	long	switch	2	0	0	2	[1.2439338084705498, 2.7098140411239453]	['D' 'O' 'P' 'O']	['G' 'E' 'V' 'D']
7	4	27	75	20	long	maint	1	0	0	3	[1.9579503563529124]	['V' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
7	4	28	52	20	short	maint	0	1	1	3	[1.2803473416891946]	['E' 'G' 'O' 'D']	['V' 'O' 'G' 'E']
7	4	29	8	10	short	maint	2	0	0	2	[0.6369050544769395, 1.8745555828622922]	['O' 'P' 'O' 'E']	['D' 'E' 'V' 'P']
7	4	30	75	10	long	maint	0	1	1	3	[0.6328090439911529]	['V' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
7	4	31	52	10	short	maint	1	0	0	3	[2.1779880396493816]	['E' 'G' 'O' 'D']	['V' 'O' 'G' 'E']
7	5	0	61	20	long	maint	0	1	0	4	[]	['O' 'P' 'V' 'E']	['P' 'V' 'O' 'G']
7	5	1	64	20	long	maint	1	0	0	3	[0.9520111411485215]	['V' 'O' 'E' 'P']	['G' 'E' 'P' 'O']
7	5	2	84	20	short	switch	2	0	0	2	[1.0151716228393544, 2.263594658802327]	['P' 'O' 'E' 'O']	['V' 'P' 'G' 'D']
7	5	3	139	20	short	switch	0	0	1	3	[1.3991316457770133]	['P' 'E' 'G' 'V']	['E' 'O' 'V' 'O']
7	5	4	92	10	short	switch	0	1	0	4	[]	['E' 'V' 'O' 'D']	['O' 'E' 'V' 'P']
7	5	5	125	10	short	switch	0	1	1	3	[2.451560579995085]	['D' 'O' 'P' 'G']	['G' 'V' 'O' 'D']
7	5	6	139	10	short	switch	0	0	1	3	[2.757491603178504]	['P' 'E' 'G' 'V']	['E' 'O' 'V' 'O']
7	5	7	61	10	long	maint	1	0	0	3	[0.6759809945113462]	['O' 'P' 'V' 'E']	['P' 'V' 'O' 'G']
7	5	8	57	10	short	maint	1	0	0	3	[2.471467190956009]	['D' 'G' 'E' 'O']	['G' 'O' 'V' 'P']
7	5	9	64	10	long	maint	1	0	0	3	[1.2030146637175392]	['V' 'O' 'E' 'P']	['G' 'E' 'P' 'O']
7	5	10	50	10	short	maint	1	1	0	3	[2.2586384861145246]	['O' 'D' 'O' 'P']	['E' 'P' 'G' 'V']
7	5	11	120	10	short	switch	2	0	0	2	[0.5698124027197511, 2.1176947652985993]	['O' 'P' 'O' 'G']	['P' 'V' 'D' 'E']
7	5	12	19	10	short	maint	0	0	0	4	[]	['E' 'P' 'G' 'V']	['O' 'E' 'O' 'D']
7	5	13	57	20	short	maint	1	0	0	3	[2.4678217416236587]	['D' 'G' 'E' 'O']	['G' 'O' 'V' 'P']
7	5	14	125	20	short	switch	0	1	1	3	[2.4137134431064142]	['D' 'O' 'P' 'G']	['G' 'V' 'O' 'D']
7	5	15	150	10	long	switch	0	1	1	3	[0.7184975833538134]	['D' 'V' 'O' 'P']	['O' 'D' 'V' 'G']
7	5	16	87	20	short	switch	1	1	0	3	[1.8252805767182765]	['O' 'P' 'O' 'E']	['E' 'V' 'D' 'P']
7	5	17	2	20	short	maint	1	1	0	3	[2.065839272548538]	['P' 'O' 'E' 'O']	['E' 'V' 'D' 'P']
7	5	18	36	20	long	maint	0	1	0	4	[]	['P' 'G' 'O' 'D']	['O' 'E' 'P' 'G']
7	5	19	19	20	short	maint	0	0	0	4	[]	['E' 'P' 'G' 'V']	['O' 'E' 'O' 'D']
7	5	20	150	20	long	switch	1	0	0	3	[1.9710985500122882]	['D' 'V' 'O' 'P']	['O' 'D' 'V' 'G']
7	5	21	30	20	long	maint	1	0	0	3	[1.5909478168264113]	['P' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
7	5	22	30	10	long	maint	1	0	1	2	[0.6975260096665847, 1.621831735889244]	['P' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
7	5	23	87	10	short	switch	1	1	0	3	[0.6786024412222496]	['O' 'P' 'O' 'E']	['E' 'V' 'D' 'P']
7	5	24	98	10	short	switch	0	1	0	4	[]	['G' 'E' 'D' 'O']	['P' 'O' 'G' 'D']
7	5	25	98	20	short	switch	1	0	0	3	[2.0715327271237816]	['G' 'E' 'D' 'O']	['P' 'O' 'G' 'D']
7	5	26	120	20	short	switch	2	0	0	2	[0.6337101662980258, 2.0602277381830096]	['O' 'P' 'O' 'G']	['P' 'V' 'D' 'E']
7	5	27	50	20	short	maint	1	1	0	3	[2.3320799541246826]	['O' 'D' 'O' 'P']	['E' 'P' 'G' 'V']
7	5	28	92	20	short	switch	1	0	0	3	[1.5660440730728271]	['E' 'V' 'O' 'D']	['O' 'E' 'V' 'P']
7	5	29	84	10	short	switch	1	1	0	3	[2.081076431555665]	['P' 'O' 'E' 'O']	['V' 'P' 'G' 'D']
7	5	30	36	10	long	maint	1	0	1	2	[0.5959039895142133, 1.6486196444662897]	['P' 'G' 'O' 'D']	['O' 'E' 'P' 'G']
7	5	31	2	10	short	maint	1	1	0	3	[2.1011468829360203]	['P' 'O' 'E' 'O']	['E' 'V' 'D' 'P']
7	6	0	154	10	long	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
7	6	1	21	10	long	maint	2	0	0	2	[0.5880806094863604, 2.2050217088555746]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
7	6	2	20	10	long	maint	0	1	1	3	[1.7748177275333825]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
7	6	3	146	10	long	switch	1	1	0	3	[2.1634472024248383]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
7	6	4	78	10	long	maint	0	1	0	4	[]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
7	6	5	47	10	short	maint	1	0	0	3	[2.0220529204554762]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
7	6	6	91	10	short	switch	0	2	0	4	[]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
7	6	7	104	10	long	switch	1	0	0	3	[1.094757106578193]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
7	6	8	65	10	long	maint	2	0	0	2	[1.0491275497665273, 2.6388301794052595]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
7	6	9	53	10	short	maint	2	0	0	2	[0.9069959859097239, 2.102170885557467]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
7	6	10	138	20	short	switch	1	0	0	3	[2.4199393790448105]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
7	6	11	91	20	short	switch	0	2	0	4	[]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
7	6	12	3	10	short	maint	1	1	0	3	[1.3449004669451954]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
7	6	13	155	10	long	switch	1	1	0	3	[2.1621774391742443]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
7	6	14	154	20	long	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
7	6	15	47	20	short	maint	1	0	0	3	[2.114336036700254]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
7	6	16	155	20	long	switch	1	1	0	3	[2.102211845662325]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
7	6	17	138	10	short	switch	0	1	0	4	[]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
7	6	18	116	20	long	switch	0	1	0	4	[]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
7	6	19	116	10	long	switch	0	1	1	3	[1.1848693372655035]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
7	6	20	13	10	short	maint	0	1	0	4	[]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
7	6	21	100	10	long	switch	1	1	0	3	[2.078905545998198]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
7	6	22	53	20	short	maint	0	2	2	2	[1.4852297861882526, 2.667952813959204]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
7	6	23	65	20	long	maint	0	2	0	4	[]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
7	6	24	78	20	long	maint	1	0	0	3	[2.538682723027771]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
7	6	25	21	20	long	maint	1	1	0	3	[2.1801589252068485]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
7	6	26	146	20	long	switch	2	0	0	2	[0.9307528467272879, 2.125190464487589]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
7	6	27	104	20	long	switch	1	0	0	3	[0.9819120176947655]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
7	6	28	100	20	long	switch	1	1	0	3	[2.487892193004014]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
7	6	29	20	20	long	maint	1	0	0	3	[0.42378962890145]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
7	6	30	3	20	short	maint	2	0	0	2	[0.9444744818546735, 2.2069468337838947]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
